Check if your kernels run on the new stage 2 data,Bilal ML,expert,111,60,Tarun Sriranga Paparaju,expert,155,135,
How to ask the right questions,toma-s,novice,1,0,Sani Kamal,expert,142,135,
Stage 2 Reruns Complete - LB Finalized,inversion,staff,1698,1555,funkyboy,expert,80,75,
Looking for teammate/study buddies,Shahil Pravind,contributor,5,4,Shabbir,expert,65,56,
Replacing bad words,JM100,contributor,115,97,Rahul Agarwal,expert,125,108,
Getting started with convolutional neural networks,PieterKJ,novice,3,1,Shabbir,expert,65,56,
Why is there a mixed breed class in Breed1?,jayden,contributor,10,8,Saurav Bandral,contributor,6,5,
Implementing Research Paper,AJAY HAYAGREEVE,novice,13,11,AbdurRafae,novice,13,9,
How to Get Started on Kaggle?,Muhammad Tahir,contributor,42,34,ABISHEK B,contributor,1,1,
Great places to keep up to date with Datascience news !,nhlr,expert,147,131,arnab,contributor,12,9,
Is target value by merchant not important?,Ramkiran Malapaka,novice,1,0,Freddie Karlbom,contributor,7,7,
When your local CV gets 0.695+,spongebob,master,147,127,aintnosunshine,novice,125,108,
Run out of GPUs?,Shujian Liu,master,813,733,Yury Kashnitsky,master,330,304,
Not able to view the kernal,Balaji Madgulwar,novice,1,0,osterburg,novice,1,1,
Sample size too small,Zhixuan Liu,contributor,5,3,Elliot,novice,52,50,
Payload Information,D90X,novice,1,0,Juan Sebastián Rojas,novice,3,2,
Unbelievable ! (see the current No.1),Neuron Engineer,expert,251,238,Junxiong Liu,contributor,2,2,
same card_id with different marchant ID's  ,vijaykrishna,novice,7,1,synergy37ai,expert,320,306,
Looking for some teammates,Li yin,novice,3,2,Jiwei Yuan,contributor,3,3,
Single model result about 3.670, waiting for you guy to join us.,Jianfei Wang,expert,267,255,ccsu-process531,expert,14,14,
 Kernel links for Fastai (2019): Practical Deep Learning for coders,Sanyam Bhutani,expert,123,115,dol_re_mi,novice,7,7,
The Eindhoven problem and new dataset release,Luca Basanisi,expert,328,310,Luca Basanisi,expert,328,310,
Bad is Good - Good is Bad,PC Jimmmy,expert,296,288,Chris Deotte,master,1403,1382,
Loan IDs and Borrower IDs,WisdomAnalytics,novice,1,0,NathanGeorge,novice,54,49,
Quora Challenge Meme Story,Shahebaz,master,481,431,Ouassim Adnane,expert,249,191,
10 Places To Find Datasets For Data Science Projects,Ouassim Adnane,expert,249,191,Paco Diaz,expert,31,29,
5 secrets to becoming a Kaggle grandmaster — Pavel Pleskov,Aman.cyberia,expert,80,53,Sakib ,contributor,1,1,
Processing Categorical Features,Shama,novice,6,3,Alec Kulakowski,expert,230,229,
Check if your kernels run on the new stage 2 data,Bilal ML,expert,111,60,danzel,expert,50,48,
How to ask the right questions,toma-s,novice,1,0,KaranGautam,contributor,30,22,
Stage 2 Reruns Complete - LB Finalized,inversion,staff,1698,1555,YaGana Sheriff-Hussaini,expert,1535,1485,
Looking for teammate/study buddies,Shahil Pravind,contributor,5,4,Pramod,novice,3,3,
Getting weird result with logistic regression ,Wing Tung Shek,novice,3,1,Luca Basanisi,expert,328,310,
Replacing bad words,JM100,contributor,115,97,Aman.cyberia,expert,80,53,
Getting started with convolutional neural networks,PieterKJ,novice,3,1,Ouassim Adnane,expert,249,191,
Implementing Research Paper,AJAY HAYAGREEVE,novice,13,11,Max Schumacher,expert,122,118,
Loading the dataset,RupjitChakraborty,novice,1,0,MightyBird,contributor,140,120,
Great places to keep up to date with Datascience news !,nhlr,expert,147,131,Daria Czerniawko,contributor,23,23,
Elo Merchant Category Recommendation CPU usage,Hiral,contributor,35,28,Ouassim Adnane,expert,249,191,
Run out of GPUs?,Shujian Liu,master,813,733,Peining,expert,11,9,
Not able to view the kernal,Balaji Madgulwar,novice,1,0,Mona K,novice,1,1,
Sample size too small,Zhixuan Liu,contributor,5,3,AlphaBetaGamma,novice,2,2,
What is the column University Rating referring to?,Jia Shen,novice,2,1,Mohan S Acharya,novice,14,14,
Unbelievable ! (see the current No.1),Neuron Engineer,expert,251,238,Bjenk Ellefsen,contributor,12,12,
CV score variation with and without outliers,RVPrakash,novice,47,44,PeterSorensen,expert,73,68,
Looking for some teammates,Li yin,novice,3,2,Li yin,novice,3,2,
Single model result about 3.670, waiting for you guy to join us.,Jianfei Wang,expert,267,255,Jacques Peeters,expert,64,61,
NAN values in data,jenildesai,novice,3,2,Marco Gancitano,contributor,25,25,
cannot make a comment,pocket,master,92,83,Andrew Lukyanenko,grandmaster,757,740,
Loan IDs and Borrower IDs,WisdomAnalytics,novice,1,0,NathanGeorge,novice,54,49,
Quora Challenge Meme Story,Shahebaz,master,481,431,Kishore M,expert,91,83,
10 Places To Find Datasets For Data Science Projects,Ouassim Adnane,expert,249,191,Yann Marchand,contributor,1,1,
5 secrets to becoming a Kaggle grandmaster — Pavel Pleskov,Aman.cyberia,expert,80,53,Kishore M,expert,91,83,
Processing Categorical Features,Shama,novice,6,3,dragon_warrior,novice,2,2,
Check if your kernels run on the new stage 2 data,Bilal ML,expert,111,60,danzel,expert,50,48,
How do I go about this?,Jugal,novice,1,0,Mridul Tiwary,novice,1,1,
Stage 2 Reruns Complete - LB Finalized,inversion,staff,1698,1555,Ashwini,novice,6,4,
Python Exercise:Working with external libraries Q 4,Lovesh Mittal,novice,1,0,a madman,novice,1,1,
Looking for teammate/study buddies,Shahil Pravind,contributor,5,4,Ankit Singh Vohra,novice,1,1,
Getting weird result with logistic regression ,Wing Tung Shek,novice,3,1,Nikita Kravchuk,contributor,1,1,
Replacing bad words,JM100,contributor,115,97,Artyom Palvelev,master,47,43,
Before the competition ends ...,Gabriel Preda,master,736,690,Stefan Matcovici,contributor,1,1,
1000 Hand-Annotated Humpback Whale Fluke Keypoints,Paul Johnson,contributor,44,38,Strideradu,master,340,309,
Dates of Games,Dave,novice,2,1,Martin Ellis,contributor,12,11,
Some of the Best Kaggle Competitions for Beginners[Updated],Ouassim Adnane,expert,249,191,muhammadSalahuddin,contributor,24,18,
Great places to keep up to date with Datascience news !,nhlr,expert,147,131,nhlr,expert,147,131,
Loss vs MCC on Neural Networks,Pedro Bernardo,expert,7,5,Guangqun chen,novice,3,2,
How to select good features for models?,kanagalakshmi madasamy,contributor,2,1,Vibhor Jain,expert,188,187,
Not able to view the kernal,Balaji Madgulwar,novice,1,0,karthik kolli,contributor,12,11,
Sample size too small,Zhixuan Liu,contributor,5,3,varun,novice,5,5,
What is the column University Rating referring to?,Jia Shen,novice,2,1,Arvind Cletus,contributor,2,2,
Unbelievable ! (see the current No.1),Neuron Engineer,expert,251,238,Oleg Yaroshevskyy,master,76,66,
Bug in the profile page, Dataset tab,Luca Basanisi,expert,328,310,Ian Catindig,staff,291,289,
Installing learntools with Anaconda ,paulreiners,contributor,7,3,allenlu1212,novice,1,1,
Single model result about 3.670, waiting for you guy to join us.,Jianfei Wang,expert,267,255,Aditya Vyas,expert,302,277,
Put up here your questions,Dylan Valerio,novice,1,0,Cobbie Quintos,novice,1,1,
cannot make a comment,pocket,master,92,83,Aditya Soni,expert,826,808,
Data Science - where to begin?,amjw,novice,2,1,SeaBreeze,expert,234,227,
Quora Challenge Meme Story,Shahebaz,master,481,431,Shahebaz,master,481,431,
10 Places To Find Datasets For Data Science Projects,Ouassim Adnane,expert,249,191,Daniel Vaughan,expert,80,79,
5 secrets to becoming a Kaggle grandmaster — Pavel Pleskov,Aman.cyberia,expert,80,53,averagemn,contributor,82,75,
RFC on my first serious competition,Alexei Averchenko,contributor,3,0,synergy37ai,expert,320,306,
Check if your kernels run on the new stage 2 data,Bilal ML,expert,111,60,YaGana Sheriff-Hussaini,expert,1535,1485,
How to select import features,Bobby Huang,novice,8,6,Frank Puk,contributor,149,135,
Stage 2 Reruns Complete - LB Finalized,inversion,staff,1698,1555,Shubin,master,82,79,
can anyone explain me how to do this task,Godha Narendhar,novice,60,32,Elio Gruttadauria,contributor,10,9,
Looking for teammate/study buddies,Shahil Pravind,contributor,5,4,Cyrus Yuen,novice,3,3,
Question about unsupervised learning - which cluster do I get,Olsen,novice,1,0,RaviT,novice,48,48,
Replacing bad words,JM100,contributor,115,97,Alec Kulakowski,expert,230,229,
something strange about 4/23/2017,yogi,contributor,133,82,Yifan Xie,master,439,410,
1000 Hand-Annotated Humpback Whale Fluke Keypoints,Paul Johnson,contributor,44,38,toshi_k,master,315,294,
Dates of Games,Dave,novice,2,1,Martin Ellis,contributor,12,11,
Some of the Best Kaggle Competitions for Beginners[Updated],Ouassim Adnane,expert,249,191,Sanyam Bhutani,expert,123,115,
Great places to keep up to date with Datascience news !,nhlr,expert,147,131,nhlr,expert,147,131,
Loss vs MCC on Neural Networks,Pedro Bernardo,expert,7,5,Guangqun chen,novice,3,2,
How to select good features for models?,kanagalakshmi madasamy,contributor,2,1,penguinworks,contributor,2,2,
Not able to view the kernal,Balaji Madgulwar,novice,1,0,Meharvijh,novice,1,1,
Sample size too small,Zhixuan Liu,contributor,5,3,Jun,contributor,8,8,
Unbelievable ! (see the current No.1),Neuron Engineer,expert,251,238,Soonhwan Kwon,expert,51,50,
Non realistic dataset,Ammar Asmro,contributor,4,3,Alex,contributor,5,5,
Column Descriptions,Rajal Patel,novice,2,1,Alec Kulakowski,expert,230,229,
Single model result about 3.670, waiting for you guy to join us.,Jianfei Wang,expert,267,255,kwx_007,novice,1,1,
Additional Python package installation,vwvolodya,contributor,2,1,Benjamin Minixhofer,expert,139,137,
Why is it important to know the probability distribution of your data?,Pazuzu,novice,37,31,Trang Tran,novice,1,1,
Data Science - where to begin?,amjw,novice,2,1,Stéphane Couvreur,contributor,21,21,
Quora Challenge Meme Story,Shahebaz,master,481,431,Yury Kashnitsky,master,330,304,
10 Places To Find Datasets For Data Science Projects,Ouassim Adnane,expert,249,191,Ankit Chouhan,novice,1,1,
5 secrets to becoming a Kaggle grandmaster — Pavel Pleskov,Aman.cyberia,expert,80,53,Andres Rios,contributor,1,1,
How to select import features,Bobby Huang,novice,8,6,ChanR,novice,1,1,
Help needed. Did anyone experience this TypeError when calling "fit" in Keras?,Daniel Bi,master,28,22,Mayur Newase,contributor,52,45,
Question about feature engineering,Zhaowen Xu,novice,18,14,zjuyang,novice,5,4,
Looking for teammate/study buddies,Shahil Pravind,contributor,5,4,Saurabh,novice,1,1,
Customers Clustering based on transactions,Michael Shparber,novice,2,0,jpvalen0,contributor,14,11,
Labeling access log data,Swapnil Ashtekar,contributor,3,2,ChrisBow,contributor,105,99,
prediction Time in Stage 2,linxi,expert,4,2,kagSen,contributor,57,55,
1000 Hand-Annotated Humpback Whale Fluke Keypoints,Paul Johnson,contributor,44,38,rednivrug,contributor,23,22,
This is really weired,Manoj,expert,325,269,HarshitMehta,expert,148,138,
Some of the Best Kaggle Competitions for Beginners[Updated],Ouassim Adnane,expert,249,191,KraLMachine,expert,388,371,
Simple, Effective Rules,Greg Hamel,expert,40,37,Eric Freeman,contributor,29,27,
Dataset for abnormal behavior detection in smart home,rita,novice,1,0,Hazard_10,novice,5,4,
How to select good features for models?,kanagalakshmi madasamy,contributor,2,1,kanagalakshmi madasamy,contributor,2,1,
Kernel page not loading,Asparsh Chandera,contributor,5,4,Dave Glencross,novice,1,1,
Working with ML in Cloud ,Samson Qian,contributor,84,75,KotrappaSirbi,novice,21,19,
Non realistic dataset,Ammar Asmro,contributor,4,3,Shrey,novice,6,4,
Column Descriptions,Rajal Patel,novice,2,1,FredrikN,novice,1,1,
Single model result about 3.670, waiting for you guy to join us.,Jianfei Wang,expert,267,255,Tung,contributor,21,16,
Which model should we use here,ruchibahl,contributor,35,26,Pavel Tyshevskyi,contributor,2,2,
Why is it important to know the probability distribution of your data?,Pazuzu,novice,37,31,Marco Gancitano,contributor,25,25,
Question about train / test data,Sebastian Schulthess,novice,9,7,JohnDrake,contributor,6,6,
Quora Challenge Meme Story,Shahebaz,master,481,431,YaGana Sheriff-Hussaini,expert,1535,1485,
10 Places To Find Datasets For Data Science Projects,Ouassim Adnane,expert,249,191,Vladyslav Shemchuk,contributor,1,1,
A strategy that didn't work,JazzStandards,contributor,17,12,Mark Worrall,expert,178,164,
coverage of data,gaston chi,novice,1,0,Alec Kulakowski,expert,230,229,
Congratulations Yael and Boris,Arigion,expert,17,14,Utkarsh Choudhary,contributor,1,1,
My Takeaways from the NFL Punt Competition,Rob Mulla,expert,267,252,Greg Hamel,expert,40,37,
Personalization is key,sandan0o0,novice,2,1,chandrasekhar,novice,16,15,
Question about feature engineering,Zhaowen Xu,novice,18,14,Moshel,expert,400,355,
Getting a Score of 0, and my output column is binary 0's and 1's.,JonathanBechtel,contributor,16,12,Nalanda Lama,novice,5,5,
Looking for teammate/study buddies,Shahil Pravind,contributor,5,4,Nelson Ke,novice,1,1,
Adding "All family died" feature reduced by score by half.,Blair,novice,4,3,Chris Deotte,master,1403,1382,
Training Images Cropped & Masked,Branden Murray,grandmaster,365,355,Vladislav Shakhray,master,42,36,
prediction Time in Stage 2,linxi,expert,4,2,Rahul Agarwal,expert,125,108,
1000 Hand-Annotated Humpback Whale Fluke Keypoints,Paul Johnson,contributor,44,38,xftts,expert,21,20,
This is really weired,Manoj,expert,325,269,Tak,expert,50,41,
Some of the Best Kaggle Competitions for Beginners[Updated],Ouassim Adnane,expert,249,191,Chanchal Kumar Maji,contributor,33,30,
Simple, Effective Rules,Greg Hamel,expert,40,37,something4kag,novice,128,120,
Filtering out name of country based on Address - NLP,Debadri Dutta,expert,129,103,Rachael Tatman,staff,1773,1743,
How to select good features for models?,kanagalakshmi madasamy,contributor,2,1,Manjula Mishra,novice,1,1,
Kernel page not loading,Asparsh Chandera,contributor,5,4,xbit,contributor,29,24,
Has anyone tried class-balanced loss?,mhiro2,expert,6,4,Annabelle,contributor,74,66,
Email spam or not spam classification,KUNTAL SARKAR,novice,1,0,Alec Kulakowski,expert,230,229,
Hey everyone, can you explain why target caculated by 2 months data while history.csv contains 3 months data? Is it conflict?,Rui Fan,novice,11,8,Salamat,contributor,47,41,
Intro Kernel using fastai,Cape,novice,45,39,Durai Natarajan,contributor,4,3,
Why is it important to know the probability distribution of your data?,Pazuzu,novice,37,31,Ouassim Adnane,expert,249,191,
Images for some PetIds are named differently.,Lezwon Castellino,contributor,5,4,Vibhor Jain,expert,188,187,
Quora Challenge Meme Story,Shahebaz,master,481,431,Abhishekmamidi,expert,103,101,
10 Places To Find Datasets For Data Science Projects,Ouassim Adnane,expert,249,191,KarlMorrow,novice,1,1,
A strategy that didn't work,JazzStandards,contributor,17,12,derplearning,expert,8,7,
The hardest competition ever?,Scirpus,grandmaster,1313,1188,Oleg Yaroshevskyy,master,76,66,
Congratulations Yael and Boris,Arigion,expert,17,14,wayward artisan,expert,66,63,
Looking for teamate!,Tung,contributor,21,16,Rafa,novice,1,1,
My Takeaways from the NFL Punt Competition,Rob Mulla,expert,267,252,miguel perez,expert,182,160,
Hello, Do you believe CV or LB???,Hyun woo kim,expert,378,347,LongYin,expert,514,498,
Getting odd prediction,Jesus Leon,contributor,8,5,Luca Basanisi,expert,328,310,
Getting a Score of 0, and my output column is binary 0's and 1's.,JonathanBechtel,contributor,16,12,sigmaset,contributor,4,4,
Looking for teammate/study buddies,Shahil Pravind,contributor,5,4,Shubham Dhingra,contributor,12,11,
Adding "All family died" feature reduced by score by half.,Blair,novice,4,3,Tyler Burleigh,novice,2,2,
Training Images Cropped & Masked,Branden Murray,grandmaster,365,355,Branden Murray,grandmaster,365,355,
prediction Time in Stage 2,linxi,expert,4,2,Ankit Sati,expert,81,77,
1000 Hand-Annotated Humpback Whale Fluke Keypoints,Paul Johnson,contributor,44,38,Heng CherKeng,grandmaster,1892,1650,
kernel submit error,Guanshuo Xu,grandmaster,134,124,Alexander Kireev,expert,192,184,
Some of the Best Kaggle Competitions for Beginners[Updated],Ouassim Adnane,expert,249,191,Arushi Burson,contributor,28,23,
What types of Unsupervised there are?,Victor Hugo Pereira,contributor,33,24,Alec Kulakowski,expert,230,229,
Filtering out name of country based on Address - NLP,Debadri Dutta,expert,129,103,Jarvis567,contributor,3,3,
How to select good features for models?,kanagalakshmi madasamy,contributor,2,1,Kyle Peters,expert,119,98,
Kernel page not loading,Asparsh Chandera,contributor,5,4,Asparsh Chandera,contributor,5,4,
Has anyone tried class-balanced loss?,mhiro2,expert,6,4,jionie,expert,86,85,
Resource center,Florian Vanhems,novice,6,5,Florian Vanhems,novice,6,5,
searching for a team!,Naba Rizvi,novice,1,0,KayV,novice,1,1,
Can I know the period of dataset?,Anggastya DAHP,novice,1,0,Estavan,novice,2,2,
Images for some PetIds are named differently.,Lezwon Castellino,contributor,5,4,Daniel Dewey,contributor,63,62,
Quora Challenge Meme Story,Shahebaz,master,481,431,Alexander  Larko,grandmaster,188,187,
10 Places To Find Datasets For Data Science Projects,Ouassim Adnane,expert,249,191,Thillai Sivagami Sakthivel,contributor,1,1,
What are you having for dinner?,Pierre Damiba,novice,4,3,Rick Clayton,novice,2,2,
The hardest competition ever?,Scirpus,grandmaster,1313,1188,Konstantin Yakovlev,contributor,44,41,
Congratulations Yael and Boris,Arigion,expert,17,14,jigar desai,contributor,2,2,
Looking for teamate!,Tung,contributor,21,16,Julius,contributor,29,28,
