{'content': '这个东西确实好，下次还买', 'productId': '37603225476'}
{'content': '挺好喝的！', 'productId': '25386585442'}
{'content': '挺好喝的！', 'productId': '25386585442'}
{'content': '此用户未填写评价内容', 'productId': '25386585442'}
{'content': '此用户未填写评价内容', 'productId': '25386585442'}
{'content': '此用户未填写评价内容', 'productId': '25386585442'}
{'content': '您没有填写内容，默认好评', 'productId': '25386585442'}
{'content': '此用户未填写评价内容', 'productId': '25386585442'}
{'content': '此用户未填写评价内容', 'productId': '25386585442'}
{'content': '此用户未填写评价内容', 'productId': '25386585442'}
{'content': '好喝', 'productId': '25386585442'}
{'content': '此用户未填写评价内容', 'productId': '25386585442'}
{'content': '此用户未填写评价内容', 'productId': '25386585442'}
{'content': '可以', 'productId': '25386585442'}
{'content': '不错', 'productId': '25386585442'}
{'content': '好', 'productId': '25386585442'}
{'content': '好', 'productId': '25386585442'}
{'content': '此用户未填写评价内容', 'productId': '25386585442'}
{'content': '店家送的富硒花茶试喝装味道很好，茶汤也很干净，包装精美。u知道为什么赠品晒不了图好可惜，这家店做的富硒食品确实很不错，买大米送了很多赠品，虽然价格比一般大米稍微贵一点，但是后来网上了解了下富硒这个东西营养价值很高就绝对也是可以接受的。也呼吁下大家为了自己的健康也可以长期多吃含硒的食物，还可以防止癌变等多种疾病的发生。', 'productId': '25386585442'}
{'content': '花茶很好喝，泡出来没有碎渣，包装很好礼盒装的，独立卫生，美容养颜，调理身体。', 'productId': '25386585442'}
{'content': '花茶口感不错，价格也相当实惠，值得购买', 'productId': '25386585442'}
{'content': '此用户未填写评价内容', 'productId': '25386585442'}
{'content': '此用户未填写评价内容', 'productId': '25386585442'}
{'content': '挺好喝的，不错', 'productId': '25386585442'}
{'content': '不错，喝完再来', 'productId': '25386585442'}
{'content': '还行还行还行', 'productId': '25386585442'}
{'content': '美容又下火', 'productId': '25386585442'}
{'content': '好喝，喜欢', 'productId': '25386585442'}
{'content': '店家送的~很贴心', 'productId': '25386585442'}
{'content': '非常满意', 'productId': '25386585442'}
{'content': '非常好', 'productId': '25386585442'}
{'content': '香，赞', 'productId': '25386585442'}
{'content': '差劲，花太小，又没颜色', 'productId': '25386585442'}
{'content': '泡出来的茶很浓郁，味道很正', 'productId': '25386585442'}
{'content': '第一次喝花茶，以前没喝过。', 'productId': '25386585442'}
{'content': '花茶味道不错，需要会再回购', 'productId': '25386585442'}
{'content': '花茶味道清香，五星好评', 'productId': '25386585442'}
{'content': '送的赠品都这么的景致', 'productId': '25386585442'}
{'content': '试喝了一下，味道还不错。', 'productId': '25386585442'}
{'content': '味道很好.会继续支持', 'productId': '25386585442'}
{'content': '很好，会继续光顾的', 'productId': '25386585442'}
{'content': '此用户未填写评价内容', 'productId': '25386585442'}
{'content': '贵，小茶包一个', 'productId': '25386585442'}
{'content': '感觉还行吧，还没有品尝。', 'productId': '25386585442'}
{'content': '虽然是赠品，但是品质没有降低，很不错！', 'productId': '25386585442'}
{'content': '这个是买米送的花茶，不错有一股清香味。', 'productId': '25386585442'}
{'content': '喜欢 包装很女神 味道很好 值得推荐哦', 'productId': '25386585442'}
{'content': '还没喝呢，不知道味道怎么样', 'productId': '25386585442'}
{'content': '非常好喝，感谢卖家，已经推荐给朋友啦', 'productId': '25386585442'}
{'content': '夏天必备，这泡出来的颜值也是很高了', 'productId': '25386585442'}
{'content': '好喝，跟我以前喝的茶不一样。', 'productId': '25386585442'}
{'content': '买回来就没有尝过，不知道扔哪里了', 'productId': '25386585442'}
{'content': '泡出来的茶很好喝，东西很好', 'productId': '25386585442'}
{'content': '质量好，价格低，买到就是赚到', 'productId': '25386585442'}
{'content': '茶包非常干净，味道很好喝，价格非常实惠，喝完再回购', 'productId': '25386585442'}
{'content': '质量好，口感不错，价格便宜', 'productId': '25386585442'}
{'content': '好评，质量很好。物流也不错。好评。', 'productId': '25386585442'}
{'content': '不错的产品，很好喝，值得购买，送给同事一份，他也挺喜欢', 'productId': '25386585442'}
{'content': '包装很不错，口感也很好，赞赞赞', 'productId': '25386585442'}
{'content': '这个花茶口感很不错，谢谢店家送的！', 'productId': '25386585442'}
{'content': '一直给宝宝买这个吃，超级喜欢', 'productId': '25386585442'}
{'content': '淡淡的清香味，包装给力，高颜值，送礼也不错?', 'productId': '25386585442'}
{'content': '淡淡的清香味，包装给力，高颜值，送礼也不错?', 'productId': '25386585442'}
{'content': '不错，就像介绍的那样，物流也很快 ，服务态度很好', 'productId': '25386585442'}
{'content': '赠品，没喝呢，没开封，赠品不好评价', 'productId': '25386585442'}
{'content': '质量可以 包装精良 就是有些贵', 'productId': '25386585442'}
{'content': '包装很好是那种纱网三角袋茶包，茶汤干净也耐泡。跟实物描述一样，服务很好', 'productId': '25386585442'}
{'content': '夏季本来就干燥，适合多喝水，喝水时配点花茶岂不是更好。', 'productId': '25386585442'}
{'content': '非常精致的花茶，包装很精致，送的赠品也很精致，是我喜欢的', 'productId': '25386585442'}
{'content': '宝贝已收到，包装精美，超大一颗完美...店家服务态度好', 'productId': '25386585442'}
{'content': '淡淡的玫瑰香很好闻还挺好喝的，买一送一很便宜', 'productId': '25386585442'}
{'content': '好喝，下次再继续购买。。。。。', 'productId': '25386585442'}
{'content': '茶叶冲出来很香很有味道，挺合适我们饮用解压的', 'productId': '25386585442'}
{'content': '菊花很不错，泡开花朵密如秀球，色泽很不错，含硒量很足，礼盒包装很精美，用来送人很合适，还配有礼品袋，看上去很高档，很不错。', 'productId': '25386585442'}
{'content': '店家发货很快，茶叶包装很精致，送人也很上档次，花茶很新鲜，个头也很大，泡很大一朵花，闻到淡淡的清香，口感也很好。', 'productId': '25386585442'}
{'content': '非常好用，我很喜欢，这么好的东子价格性价比真好，品牌货就是放心，就是靠谱，下次再来！', 'productId': '25386585442'}
{'content': '菊花味道很好很香，花瓣很密，看起来很干净，一朵一杯，放点枸杞味道更好，分量很足一罐也能喝好久了', 'productId': '25386585442'}
{'content': '东西收到了。非常满意，很开心，感觉这次购物体验很不错，京东越来越好，还会回购。', 'productId': '25386585442'}
{'content': '菊花个个饱满，冲出来味道淡淡的。看图片以为是很大的一盒，收到货以后拆开一看挺小巧的一个小盒。', 'productId': '25386585442'}
{'content': '第二次喝了之前是赠品，这次买了几包过过瘾，味道微苦，清香扑鼻，很不错。已经推介给朋友了', 'productId': '25386585442'}
{'content': '物流非常快，第二天就到了，茶泡出来的颜色很正，有股清香，不错哦', 'productId': '25386585442'}
{'content': '物流很快，家人也喜欢，下次再买。', 'productId': '25386585442'}
{'content': '特好，日期最近的！！泡的茶，清香！！！好喝！！还会再买！！！！', 'productId': '25386585442'}
{'content': '此用户未填写评价内容', 'productId': '25386585442'}
{'content': '店家发货速度很快递，商品的包装还可以，还有赠送购物袋，这个价格还是值得的，一小袋方便携带，非常满意', 'productId': '25386585442'}
{'content': '不错，味道好。', 'productId': '25386585442'}
{'content': '看朋友买的 自己也就买了点回来喝 没想到确实不错 挑了个最饱满的 泡出来很香 坐在办公司 泡杯菊花茶 在工作 ，哈哈 同事都羡慕，分了点给同事，也没多少了，喝完再买，关键是这几天天气太热了，喝了点感觉好多了，包装快递都还不错，确实值得购买', 'productId': '25386585442'}
{'content': '对于花茶的包装个人认为还是满意的，独立包装很干净，泡开口感还可以，已经收藏宝贝，喝完了再回来买。', 'productId': '25386585442'}
{'content': '包装看起来还不错，稍微有点小，做礼品用有点牵强，其他还可以', 'productId': '25386585442'}
{'content': '当代大学生提前步入养生阶段，其实就得看它好看买的，泡着喝味道很好，我感觉我皮肤好像变好了(也可能是心理作用吧，哈哈)泡出来颜色很漂亮，这东西对人肯定有好处，很喜欢的一款产品呐！', 'productId': '25386585442'}
{'content': '这次给娃买的宝宝粥米味道清香，口感软糯，米汤很浓稠，孩子爱吃！并且每盒2斤装，食用和储存更方便，价格比实体店便宜很多，已经收藏了店铺，吃完会再来的！', 'productId': '25386585442'}
{'content': '入口的东西，最重要的是干净，这个菊花独立包装，方便卫生，在家或办公室都可以带着，而且还不容易污染。泡开菊花也很大，很新鲜，口感很好，长期喝下去对身体好', 'productId': '25386585442'}
{'content': '这款玫瑰花非常的好，闻起来非常的清香，喝着感觉滋味也很好，而且拆开后也挺完整的，听说会祛斑，不知道有没有效果。最关键的是泡了之后非常美哦，有颜值。', 'productId': '25386585442'}
{'content': '此用户未填写评价内容', 'productId': '36456059618'}
